"Week start date","Ontario","Algoma Public Health Unit","Brant County Health Unit","Chatham-Kent Health Unit","Durham Region Health Department","Eastern Ontario Health Unit","Grey Bruce Health Unit","Haldimand-Norfolk Health Unit","Haliburton, Kawartha, Pine Ridge District Health Unit","Halton Region Health Department","Hamilton Public Health Services","Hastings and Prince Edward Counties Health Unit","Huron Perth Health Unit","Kingston, Frontenac and Lennox and Addington Health Unit","Lambton Public Health","Leeds, Grenville and Lanark District Health Unit","Middlesex-London Health Unit","Niagara Region Public Health Department","North Bay Parry Sound District Health Unit","Northwestern Health Unit","Ottawa Public Health","Peel Public Health","Peterborough Public Health","Porcupine Health Unit","Region of Waterloo, Public Health","Renfrew County and District Health Unit","Simcoe Muskoka District Health Unit","Southwestern Public Health","Sudbury and District Health Unit","Thunder Bay District Health Unit","Timiskaming Health Unit","Toronto Public Health","Wellington-Dufferin-Guelph Health Unit","Windsor-Essex County Health Unit","York Region Public Health"
"2021-06-06","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-06-13","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-06-20","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-06-27","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-07-04","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-07-11","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-07-18","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-07-25","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-08-01","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-08-08","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-08-15","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-08-22","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-08-29","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-09-05","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-09-12","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-09-19","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-09-26","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-10-03","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-10-10","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
